UserID,Age,Gender,Region,Preferred_Language,Subscription_Plan,Signup_Date,Monthly_Spend_USD,Total_Watch_Hours_90,Num_Sessions_Last_30,Avg_Session_Min,Favorite_Genre,Preferred_Device,Num_Ratings,Avg_Rating,Reviews_Count,Sentiment_Score,Avg_Ad_View_Sec,Ad_Click_Rate,Implicit_Pref_Score,Top_Content_1,Top_Content_2,Top_Content_3,Last_Active_Date,Churn,Liked_Genres
200981,26,Male,India,English,Basic,26-01-2021,3.99,105,7,51.02,Thriller,Desktop,4,3.36,1,-0.07,12.81,0.062,12.93,5293,5569,5884,21-10-2025,0,Thriller;Thriller
200982,40,Male,Canada,Hindi,Standard,05-05-2023,7.99,13.05,9,27.12,Comedy,Desktop,4,4.23,2,1,15.91,0.15,1.32,5579,5999,5602,08-09-2025,1,Comedy;Comedy
200983,19,Female,India,English,Standard,21-03-2021,7.99,32.34,7,26.3,Comedy,Mobile,6,4.37,1,1,14.12,0.005,4.06,5536,5629,5608,07-11-2025,0,Comedy;Action
200984,26,Male,India,English,Standard,31-01-2022,7.99,18.13,6,8.2,Thriller,TV,4,4.19,0,0.75,7.07,0.137,2.43,5634,5192,5573,21-10-2025,0,Thriller;Comedy
200985,19,Female,India,English,Premium,27-11-2023,12.99,38.2,6,32.06,Romance,Mobile,3,3.9,2,0.44,8.57,0.088,5.88,5466,5430,5568,30-10-2025,0,Romance;Romance
200986,19,Female,India,English,Premium,06-02-2022,12.99,43.02,7,44.01,Comedy,Tablet,4,4.58,2,-0.31,7.87,0.115,4.76,5049,5501,5220,28-10-2025,0,Comedy;Drama
200987,19,Male,UK,English,Standard,28-11-2022,7.99,80.93,3,28.88,Thriller,Mobile,6,3.6,3,0.61,15.4,0.048,23.08,5986,5217,5606,31-10-2025,0,Thriller;Documentary
200988,50,Male,UK,Telugu,Basic,24-09-2021,3.99,63.45,7,56.43,Action,Mobile,4,4.45,1,0.43,12.7,0.045,6.96,5661,5623,5552,10-11-2025,0,Action;Drama
200989,36,Female,India,English,Premium,04-06-2022,12.99,108.11,10,32.43,Comedy,Mobile,3,3.57,1,0.18,9.32,0.014,9.5,5459,5970,5337,11-10-2025,0,Comedy;Comedy
200990,20,Male,India,English,Free,23-09-2024,0,52.09,4,36.47,Comedy,Mobile,6,3.27,2,0.62,8.04,0.015,9.21,5697,5485,5319,19-10-2025,0,Comedy;Documentary
200991,19,Female,India,English,Basic,11-05-2022,3.99,82.53,8,21.37,Kids,Tablet,6,3.2,2,0.25,8.86,0.021,9.6,5762,5601,5953,09-11-2025,0,Kids;Kids
200992,22,Male,India,Tamil,Premium,11-08-2021,12.99,98.15,5,37.87,Romance,Mobile,3,3.16,2,0.53,12.05,0.138,16.21,5425,5360,5760,26-10-2025,0,Romance;Romance
200993,32,Female,India,Hindi,Basic,06-06-2024,3.99,70.61,5,15.21,Thriller,TV,3,4.2,2,0.82,20.04,0.028,11.18,5657,5822,5466,06-11-2025,0,Thriller;Documentary
200994,26,Male,India,Hindi,Basic,28-12-2021,3.99,32.75,9,41.94,Action,Mobile,2,3.35,3,-0.6,13.12,0.091,3.24,5755,5309,5729,01-09-2025,1,Action;Kids
200995,18,Female,UAE,Tamil,Free,13-12-2023,0,7.86,1,42.24,Drama,Desktop,3,3.18,3,-0.41,9.98,0.099,3.81,5877,5669,5900,11-09-2025,1,Drama;Documentary
200996,30,Male,Canada,Telugu,Premium,08-07-2021,12.99,40.58,4,48.59,Action,Mobile,5,4.23,1,-0.35,9.51,0.013,9.27,5870,5421,5154,04-11-2025,0,Action;Drama
200997,40,Female,India,English,Standard,29-01-2024,7.99,144.06,11,24.8,Thriller,Mobile,7,4,1,1,22.21,0.062,10.2,5661,5581,5351,10-11-2025,0,Thriller;Thriller
200998,50,Male,Canada,Hindi,Standard,04-12-2022,7.99,20.89,6,36.61,Thriller,Mobile,3,4.38,3,0.58,16.95,0.014,3.33,5068,5782,5062,04-11-2025,0,Thriller;Romance
200999,28,Female,India,Telugu,Basic,03-06-2023,3.99,29.76,10,40.64,Comedy,TV,3,4.11,3,0.64,17.87,0.12,2.87,5509,5737,5460,09-11-2025,0,Comedy;Action
201000,34,Female,India,French,Standard,06-02-2021,7.99,17.52,2,39.42,Drama,Mobile,6,3.35,2,0.88,16.48,0.213,5.49,5736,5411,5950,05-11-2025,0,Drama;Horror
